EventID,Method,RecordNumber,ExtraInfo,P7,ErrorCode,Unknown,Timestamp,Component,CabGuid,User,P10,AnalysisSymbol,P2,AttachedFiles,P4,EventName,P3,Bucket,Context,StorePath,ReportStatus,param1,HashedBucket,CabId,P8,Event,ReportId,BucketType,Stage,RepairTriggerError,param3,Url,P5,Reason,Response,P9,param2,PackageFamily,Operation,Rechecking,P1,MessageText,OperationError,P6,Error
1034,,283,,,,"<string>AAD-AddDeviceJoinUserToAdminGroup-Policy</string>
<string>100</string>
",2026-04-08 15:38:26.168478+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1034,,284,,,,"<string>Security-SPP-WriteWauMarker</string>
<string>500</string>
",2026-04-08 15:38:26.172682+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,285,,,,"<string>Service stopped</string>
",2026-04-08 15:39:06.033611+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16384,,286,,,,"<string>2026-04-09T15:32:41Z</string>
<string>RulesEngine</string>
",2026-04-08 15:39:41.950199+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16394,,287,,,,,2026-04-08 15:39:45.200266+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16384,,288,,,,"<string>2026-04-09T15:33:16Z</string>
<string>RulesEngine</string>
",2026-04-08 15:40:16.313288+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,,289,,,,"<string>[3292:5140:0408/084046.430:INFO:chrome\browser\extensions\extension_garbage_collector.cc:188] Garbage collection for extensions on file thread is complete.</string>
",2026-04-08 15:40:46.439642+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8224,,290,,,,"<string></string>
",2026-04-08 15:46:19.253326+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16394,,291,,,,,2026-04-08 15:48:02.113871+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1531,,292,,,,,2026-04-08 22:19:42.362818+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5615,,293,,,,,2026-04-08 22:19:48.514380+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
900,,294,,,,"<string>TriggerStarted:6</string>
",2026-04-08 22:19:56.518003+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16394,,295,,,,,2026-04-08 22:19:56.901106+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1066,,296,,,,"<string>C:\WINDOWS\system32\sppwinob.dll, msft:spp/windowsfunctionality/agent/7.0, 0x00000000, 0x00000000
C:\WINDOWS\system32\sppobjs.dll, msft:rm/algorithm/inherited/1.0, 0x00000000, 0x00000000
C:\WINDOWS\system32\sppobjs.dll, msft:rm/algorithm/phone/1.0, 0x00000000, 0x00000000
C:\WINDOWS\system32\sppobjs.dll, msft:rm/algorithm/pkey/detect, 0x00000000, 0x00000000
C:\WINDOWS\system32\sppobjs.dll, msft:spp/ActionScheduler/1.0, 0x00000000, 0x00000000
C:\WINDOWS\system32\sppobjs.dll, msft:spp/TaskScheduler/1.0, 0x00000000, 0x00000000
C:\WINDOWS\system32\sppobjs.dll, msft:spp/statecollector/pkey, 0x00000000, 0x00000000
C:\WINDOWS\system32\sppobjs.dll, msft:spp/volume/services/kms/1.0, 0x00000000, 0x00000000
C:\WINDOWS\system32\sppobjs.dll, msft:spp/volume/services/kms/activationinfo/1.0, 0x00000000, 0x00000000
</string>
",2026-04-08 22:19:57.026419+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003,,297,,,,"<string>55c92734-d682-4d71-983e-d6ec3f16059f</string>
<string>
1: 0567073a-7d74-403b-b2d5-6b35da372d8d, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
2: 1b750385-9fe2-49a8-ab55-149d0546395b, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
3: 1d873132-f09f-4eb2-bf5a-2e4fb48935e8, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
4: 2b1f36bb-c1cd-4306-bf5c-a0367c2d97d8, 1, 1 [(0 )(1 )(2 [0xC004E003, 0, 0], [( 1 0xC004F034)( 1 0xC004F034)(?)(?)(?)(?)(?)(?)])(3 [0x00000000, 0, 0], [( 6 0xC004F009 0 0)( 1 0x00000000)( 6 0xC004F009 0 0)(?)(?)(?)( 10 0x00000000 msft:rm/algorithm/flags/1.0)( 11 0x00000000 0xC004F034)])]
5: 30d469c6-a78f-4476-b5c8-af78d5b6a5fb, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
6: 3ae2cc14-ab2d-41f4-972f-5e20142771dc, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
7: 4002e33a-524c-4100-8108-131a0d42c0ea, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
8: 411b3d4f-be6d-4a06-baaa-9cabfc256cae, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
9: 58e97c99-f377-4ef1-81d5-4ad5522b5fd8, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
10: 653098ee-780d-4863-8cf2-d18399ce413b, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
11: 74436dbb-cc17-46de-867f-14906ba4a938, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
12: 8a292df8-d653-4057-8133-a0701792f912, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
13: 8db63db6-4f8f-46d6-a448-66444faaaa72, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
14: cd918a57-a41b-4c82-8dce-1a538e221a83, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
15: da9621af-f086-4244-b563-18611e51aa1a, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
16: e371d89a-73e8-4b24-a7ff-23a3641dd18e, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
17: ed799377-74b8-4989-a244-14d082e65972, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]

</string>
",2026-04-08 22:19:57.050293+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
902,,298,,,,"<string>10.0.26100.8036</string>
",2026-04-08 22:19:57.123478+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5611,,299,,,,,2026-04-08 22:19:56.930338+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5617,,300,,,,,2026-04-08 22:19:58.035875+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003,,301,,,,"<string>55c92734-d682-4d71-983e-d6ec3f16059f</string>
<string>
1: 0567073a-7d74-403b-b2d5-6b35da372d8d, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
2: 1b750385-9fe2-49a8-ab55-149d0546395b, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
3: 1d873132-f09f-4eb2-bf5a-2e4fb48935e8, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
4: 2b1f36bb-c1cd-4306-bf5c-a0367c2d97d8, 1, 1 [(0 )(1 )(2 [0xC004E003, 0, 0], [( 1 0xC004F034)( 1 0xC004F034)(?)(?)(?)(?)(?)(?)])(3 [0x00000000, 0, 0], [( 6 0xC004F009 0 0)( 1 0x00000000)( 6 0xC004F009 0 0)(?)(?)(?)( 10 0x00000000 msft:rm/algorithm/flags/1.0)( 11 0x00000000 0xC004F034)])]
5: 30d469c6-a78f-4476-b5c8-af78d5b6a5fb, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
6: 3ae2cc14-ab2d-41f4-972f-5e20142771dc, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
7: 4002e33a-524c-4100-8108-131a0d42c0ea, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
8: 411b3d4f-be6d-4a06-baaa-9cabfc256cae, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
9: 58e97c99-f377-4ef1-81d5-4ad5522b5fd8, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
10: 653098ee-780d-4863-8cf2-d18399ce413b, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
11: 74436dbb-cc17-46de-867f-14906ba4a938, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
12: 8a292df8-d653-4057-8133-a0701792f912, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
13: 8db63db6-4f8f-46d6-a448-66444faaaa72, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
14: cd918a57-a41b-4c82-8dce-1a538e221a83, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
15: da9621af-f086-4244-b563-18611e51aa1a, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
16: e371d89a-73e8-4b24-a7ff-23a3641dd18e, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
17: ed799377-74b8-4989-a244-14d082e65972, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]

</string>
",2026-04-08 22:19:59.205973+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8198,,302,,,,"<string>hr=0x8007139F</string>
<string>RuleId=31e71c49-8da7-4a2f-ad92-45d98a1c79ba;Action=AutoActivate;AppId=55c92734-d682-4d71-983e-d6ec3f16059f;SkuId=2b1f36bb-c1cd-4306-bf5c-a0367c2d97d8;NotificationInterval=1440;Trigger=NetworkAvailable</string>
",2026-04-08 22:19:59.219971+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,GET(218ms),303,,,Not found (404). 0x80190194 (-2145844844 HTTP_E_STATUS_NOT_FOUND),,2026-04-08 22:20:04.553679+00:00,,,,,,,,,,,,Local system,,,,,,,,,,GetCACaps,,,https://VMW-KeyId-4ee141457063b21f90e0af375a94b4f3b20f36e6.microsoftaik.azure.net/templates/Aik/scep,,,,,,,,,,"GetCACaps
GetCACaps: Not Found
{""Message"":""The authority \""vmw-keyid-4ee141457063b21f90e0af375a94b4f3b20f36e6.microsoftaik.azure.net\"" does not exist.""}
HTTP/1.1 404 Not Found
Date: Wed, 08 Apr 2026 22:20:36 GMT
Content-Length: 121
Content-Type: application/json; charset=utf-8
X-Content-Type-Options: nosniff
Strict-Transport-Security: max-age=31536000;includeSubDomains
x-ms-request-id: c9e422a6-44df-4baa-b0fd-f18e6aa24750
",,,
86,GET(250ms),304,,,Not found (404). 0x80190194 (-2145844844 HTTP_E_STATUS_NOT_FOUND),,2026-04-08 22:20:04.831894+00:00,,,,,,,,,,,,WORKGROUP\NORMALVM$,,,,,,,,,,GetCACaps,,,https://VMW-KeyId-4ee141457063b21f90e0af375a94b4f3b20f36e6.microsoftaik.azure.net/templates/Aik/scep,,,,,,,,,,"GetCACaps
GetCACaps: Not Found
{""Message"":""The authority \""vmw-keyid-4ee141457063b21f90e0af375a94b4f3b20f36e6.microsoftaik.azure.net\"" does not exist.""}
HTTP/1.1 404 Not Found
Date: Wed, 08 Apr 2026 22:20:38 GMT
Content-Length: 121
Content-Type: application/json; charset=utf-8
X-Content-Type-Options: nosniff
Strict-Transport-Security: max-age=31536000;includeSubDomains
x-ms-request-id: 08f574a7-5b99-47c5-9d68-24ee945e98bd
",,,
16384,,305,,,,"<string>2026-04-09T22:19:29Z</string>
<string>RulesEngine</string>
",2026-04-08 22:20:29.442387+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
903,,306,,,,,2026-04-08 22:20:29.670460+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6003,,307,,,,"<string>SessionEnv</string>
",2026-04-08 22:20:40.482141+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6000,,308,,,,"<string>SessionEnv</string>
",2026-04-08 22:20:41.009754+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003,,309,"
",,,,2026-04-08 22:20:59.704399+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16394,,310,,,,,2026-04-08 22:21:06.675932+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003,,311,,,,"<string>55c92734-d682-4d71-983e-d6ec3f16059f</string>
<string>
1: 0567073a-7d74-403b-b2d5-6b35da372d8d, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
2: 1b750385-9fe2-49a8-ab55-149d0546395b, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
3: 1d873132-f09f-4eb2-bf5a-2e4fb48935e8, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
4: 2b1f36bb-c1cd-4306-bf5c-a0367c2d97d8, 1, 1 [(0 )(1 )(2 [0xC004E003, 0, 0], [( 1 0xC004F034)( 1 0xC004F034)(?)(?)(?)(?)(?)(?)])(3 [0x00000000, 0, 0], [( 6 0xC004F009 0 0)( 1 0x00000000)( 6 0xC004F009 0 0)(?)(?)(?)( 10 0x00000000 msft:rm/algorithm/flags/1.0)( 11 0x00000000 0xC004F034)])]
5: 30d469c6-a78f-4476-b5c8-af78d5b6a5fb, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
6: 3ae2cc14-ab2d-41f4-972f-5e20142771dc, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
7: 4002e33a-524c-4100-8108-131a0d42c0ea, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
8: 411b3d4f-be6d-4a06-baaa-9cabfc256cae, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
9: 58e97c99-f377-4ef1-81d5-4ad5522b5fd8, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
10: 653098ee-780d-4863-8cf2-d18399ce413b, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
11: 74436dbb-cc17-46de-867f-14906ba4a938, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
12: 8a292df8-d653-4057-8133-a0701792f912, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
13: 8db63db6-4f8f-46d6-a448-66444faaaa72, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
14: cd918a57-a41b-4c82-8dce-1a538e221a83, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
15: da9621af-f086-4244-b563-18611e51aa1a, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
16: e371d89a-73e8-4b24-a7ff-23a3641dd18e, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
17: ed799377-74b8-4989-a244-14d082e65972, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]

</string>
",2026-04-08 22:21:07.941942+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003,,312,,,,"<string>55c92734-d682-4d71-983e-d6ec3f16059f</string>
<string>
1: 0567073a-7d74-403b-b2d5-6b35da372d8d, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
2: 1b750385-9fe2-49a8-ab55-149d0546395b, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
3: 1d873132-f09f-4eb2-bf5a-2e4fb48935e8, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
4: 2b1f36bb-c1cd-4306-bf5c-a0367c2d97d8, 1, 1 [(0 )(1 )(2 [0xC004E003, 0, 0], [( 1 0xC004F034)( 1 0xC004F034)(?)(?)(?)(?)(?)(?)])(3 [0x00000000, 0, 0], [( 6 0xC004F009 0 0)( 1 0x00000000)( 6 0xC004F009 0 0)(?)(?)(?)( 10 0x00000000 msft:rm/algorithm/flags/1.0)( 11 0x00000000 0xC004F034)])]
5: 30d469c6-a78f-4476-b5c8-af78d5b6a5fb, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
6: 3ae2cc14-ab2d-41f4-972f-5e20142771dc, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
7: 4002e33a-524c-4100-8108-131a0d42c0ea, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
8: 411b3d4f-be6d-4a06-baaa-9cabfc256cae, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
9: 58e97c99-f377-4ef1-81d5-4ad5522b5fd8, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
10: 653098ee-780d-4863-8cf2-d18399ce413b, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
11: 74436dbb-cc17-46de-867f-14906ba4a938, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
12: 8a292df8-d653-4057-8133-a0701792f912, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
13: 8db63db6-4f8f-46d6-a448-66444faaaa72, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
14: cd918a57-a41b-4c82-8dce-1a538e221a83, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
15: da9621af-f086-4244-b563-18611e51aa1a, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
16: e371d89a-73e8-4b24-a7ff-23a3641dd18e, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
17: ed799377-74b8-4989-a244-14d082e65972, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]

</string>
",2026-04-08 22:21:08.004816+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8198,,313,,,,"<string>hr=0x803F7001</string>
<string>RuleId=31e71c49-8da7-4a2f-ad92-45d98a1c79ba;Action=AutoActivate;AppId=55c92734-d682-4d71-983e-d6ec3f16059f;SkuId=2b1f36bb-c1cd-4306-bf5c-a0367c2d97d8;NotificationInterval=1440;Trigger=UserLogon;SessionId=1</string>
",2026-04-08 22:21:08.025190+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,314,,,,"<string>Service stopped</string>
",2026-04-08 22:21:49.403509+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,315,,,,,2026-04-08 22:21:51.250164+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,,316,,,,"<string>Windows Defender</string>
<string>SECURITY_PRODUCT_STATE_ON</string>
",2026-04-08 22:21:53.329678+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,,317,,,,"<string>Windows Defender</string>
<string>SECURITY_PRODUCT_STATE_ON</string>
",2026-04-08 22:21:55.403486+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16384,,318,,,,"<string>2026-04-09T22:20:57Z</string>
<string>RulesEngine</string>
",2026-04-08 22:21:59.278028+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,,319,,,,"<string>[8004:6016:0408/152223.488:INFO:chrome\browser\extensions\extension_garbage_collector.cc:188] Garbage collection for extensions on file thread is complete.</string>
",2026-04-08 22:22:23.604498+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2562,,320,,,,"<string>MSIXDeployment</string>
<string>windows.applicationData</string>
<string>DeleteMachineFolder</string>
<string>Package Microsoft.OneDriveSync_26045.308.1.0_neutral__8wekyb3d8bbwe removed machine folder C:\ProgramData\Microsoft\Windows\AppRepository\Families\ApplicationData\Microsoft.OneDriveSync_8wekyb3d8bbwe: The system cannot find the path specified.</string>
",2026-04-08 22:22:50.801008+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4097,,321,,,,"<string>CN=Starfield Services Root Certificate Authority - G2, O=""Starfield Technologies, Inc."", L=Scottsdale, S=Arizona, C=US</string>
<string>925A8F8D2C6D04E0665F596AFF22D863E8256F3F</string>
",2026-04-08 22:27:10.719461+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1040,,322,,,,"<string>C:\Users\pizza\AppData\Local\Temp\wazuh-agent</string>
<string>5516</string>
<string>(NULL)</string>
<string>(NULL)</string>
<string>(NULL)</string>
<string>(NULL)</string>
",2026-04-08 22:27:13.977547+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4096,,323,,,,"<string>VBScript is scheduled for deprecation. Our telemetry indicates that your system is currently utilizing VBScript.
We strongly recommend identifying and migrating away from any VBScript dependencies at the earliest.

The following process has been detected as using VBScript. The associated process tree and call stack are provided below to assist in identifying the scenario in which VBScript was invoked.
</string>
<string>ProcessName = ""msiexec.exe""</string>
<string>ProcessTree = ""msiexec.exe;msiexec.exe;services.exe;wininit.exe""</string>
<string>CallStack = ""vbscript.dll+0x3DD42;vbscript.dll+0x3CEF1;vbscript.dll+0x34061;msi.dll+0x1578A5;msi.dll+0x1539D4;msi.dll+0x115596;RPCRT4.dll+0x46064;RPCRT4.dll+0x56C5;combase.dll+0x7A6F1;RPCRT4.dll+0x41A1A;combase.dll+0x7A328;combase.dll+0x7A01D;combase.dll+0x1D09C8;combase.dll+0x109BFE;combase.dll+0x1497B7;combase.dll+0x15397F;combase.dll+0x14DAE1;combase.dll+0x14851C;combase.dll+0x10DB6C;RPCRT4.dll+0x11B10;RPCRT4.dll+0x11A37;RPCRT4.dll+0x11816;RPCRT4.dll+0x106B5;RPCRT4.dll+0xFE1F;RPCRT4.dll+0xF543;RPCRT4.dll+0x20057;RPCRT4.dll+0x2D753;ntdll.dll+0x581B1;ntdll.dll+0x567EB;KERNEL32.DLL+0x15D49;ntdll.dll+0x6D81B;ntdll.dll+0x6D7A1""</string>
<string>ProcessTreeEnhanced = ""msiexec.exe(""<path>\MsiExec.exe -Embedding 00726D05BB3D2F4C435EED8838C7ADFE"");msiexec.exe;services.exe;wininit.exe""</string>
",2026-04-08 22:27:15.473999+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
