ExecutablePath,EnabledNew,ClearReason,SystemTime,EfiTime,CorruptionActionState,param4,LidReliability,param9,OSmajorversion,updateTitle,CheckpointStatus,CurrentTimeZoneID,IdleImplementation,ProcessId,OldTime,State,NewLatchTimerWaitingSystemUpdateCompletion,HiveName,ImagePath,updateRevisionNumber,CmosTime,LastShutdownGood,param3,InputSuppressionState,OSEditionID,OSName,StartTime,SupportInfo2,TimeZoneBias,serviceGuid,SystemSleepTransitionsToOn,CsEntryScenarioInstanceIdV2,PreviousEnergyCapacityAtStart,BootType,ShutdownReason,PreviousTimerStartTime,ConnectedStandbyInProgress,BootStatusPolicy,KeysUpdated,TimeZoneInfoCacheUpdated,param5,Data,TmId,RelaxMinimumPasswordLengthLimits,ProcessingMode,DwordVal,PreviousLatchTimerExistsButDisabled,ProcessingTimeInMilliseconds,Turn,Host OS Major version,HResult,PolicyFileExists,DomainController,LidState,TimeDeltaInMs,DeviceTime,StartType,updateGuid,PreviousFullEnergyCapacityAtStart,OSservicepackmajorversion,Timestamp,Status,param7,PreviousFullEnergyCapacityAtEnd,AccountName,LastBootId,UpdateReason,SleepInProgress,NewTime,OriginalSize,DCName,Checkpoint,param10,NominalFrequency,Host OS Minor version,ShutdownEventCode,PreviousTimerExists,ServiceVersion,EnableDisableReason,MinimumPerformancePercent,param6,EfiTimeZoneBias,AdaptiveTargetState,DeviceNameLength,Number,IsUnattended,Installation choice,CountOld,SystemInCmosMode,BuildVersion,LastBootGood,AttemptedRecoveryEnforcementSucceeded,param2,BugcheckParameter2,OSminorversion,MinimumPasswordLengthAudit,LoaderTime,PowerStateAc,ReserveStatus,BootMode,Host OS Service pack major number,TSId,BugcheckParameter1,InternalBootFlags,RmId,RecordNumber,PreviousTimerExistsButDisabled,ADDomainJoin,CurrentStratumNumber,Config,CsEntryScenarioInstanceId,StopTime,ProcessName,ExtraString,Path,errorCode,IsTestConfig,BugcheckCode,ErrorMessage,PowerButtonTimestamp,MonitorReason,PreviousSessionDurationInUs,ServiceName,ExitReason,BugcheckParameter4,ManualPeer,BugcheckParameter3,OSservicepackName,LongPowerButtonPressDetected,ProcessID,MajorVersion,EntryCount,RealTimeIsUniversal,UserSid,BootId,BucketConfidenceLevel,GracePeriod,DeviceVersionMinor,PowerButtonSuppressionState,Level,OSbuildversion,FinalStatus,EfiDaylightFlags,MinimumThrottlePercent,FirstRefresh,PerformanceImplementation,Host OS Service pack minor number,MaximumPerformancePercent,NextSessionType,ShutdownActionType,HRESULT,QfeVersion,DeviceAttributes,CurrentBias,LoadOptions,TimeSource,ProcessImageFileNameWin32,IsSoftBoot,EventID,NewSize,IsAutoEnabled,ExtraStringLength,DeviceName,Unknown,param8,CountNew,HardwareChecks,NewTimerNeeded,MinorVersion,Group,BugcheckInfoFromEFI,DriveName,BootAppStatus,BitlockerUserInputTime,BootMenuPolicy,Success,BucketId,UpdateType,Host OS Build number,WHEABootErrorCount,NextSessionId,param1,RetryMinutes,PreviousEnergyCapacityAtEnd,SupportInfo1,TimeSourceRefId,Json,Url,OSservicepackminorversion,PackageFullName,ServiceType,HiveNameLength,param11,Reason,Phase,DomainPeer,IdleStateCount,driverFile,PreviousSessionId,VsmPolicy,NewTimerWaitingUpdateCompletion,InternalCode,IsLicensed,AADDomainJoin,Default SD String:,NewLatchTimerNeeded,PreviousSessionType,lineNumber,FailureReason,HalRtcErrorCode,DeviceVersionMajor,DirtyPages,ShutdownDuration,MinimumPasswordLength
,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,2026-04-01 16:18:34.732594+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,420,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2026-04-01 16:18:34.730986+00:00,,,,,,2026-04-01 09:18:34.730986+00:00,,,,,,,,420,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,2026-04-01 16:18:34.732655+00:00,,,,,,,,2026-04-01 16:18:34.730986+00:00,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,289,,,,,,,\Device\HarddiskVolume3\Windows\System32\CloudExperienceHostBroker.exe,,,,,,,,,,,,,,,,,5188,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,
,,,,,,DoSvc,,,,,,,,,,,,,,,,,auto start,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-01 16:18:51.902435+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,demand start,,,,,,,,,,,,,290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7040,,,,,,,,,,,,,,,,,,,,,,,Delivery Optimization,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,%SystemRoot%\system32\svchost.exe -k print,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,demand start,,,,2026-04-01 16:19:46.159172+00:00,,,,LocalSystem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291,,,,,,,,,,,,,,,,,Printer Extensions and Notifications,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,user mode service,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-01 16:19:46.159172+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7030,,,,,,,,,,,,,,,,,,,,,,,Printer Extensions and Notifications,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2026-02 Critical Update (KB5078674),,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{4c844595-7ffa-4797-afe8-8c7e8346595e},,,2026-04-01 16:20:32.196751+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,9PLJQ12FQ3CV-MicrosoftCorporationII.WinAppRuntime.Main.1.8,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{a26d2c8a-940f-4b35-9f04-bb1bdbf2726c},,,2026-04-01 16:20:32.196753+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,9NKRJ3SJ9SDG-Microsoft.WindowsAppRuntime.1.8,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{a506c38f-5282-41bb-8ef4-6b246f0da665},,,2026-04-01 16:20:32.196753+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,\??\C:\WINDOWS\System32\SMI\Store\Machine\schema.dat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-01 16:20:44.290569+00:00,,,,,,,,,12152832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,10756096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2026-02 Critical Update (KB5078674),,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{4c844595-7ffa-4797-afe8-8c7e8346595e},,,2026-04-01 16:21:39.861605+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,TrustedInstaller,,,,,,,,,,,,,,,,,auto start,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-01 16:21:40.885138+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,demand start,,,,,,,,,,,,,298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7040,,,,,,,,,,,,,,,,,,,,,,,Windows Modules Installer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,BITS,,,,,,,,,,,,,,,,,demand start,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-01 16:21:42.610315+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,auto start,,,,,,,,,,,,,299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7040,,,,,,,,,,,,,,,,,,,,,,,Background Intelligent Transfer Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,TrustedInstaller,,,,,,,,,,,,,,,,,demand start,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-01 16:21:54.105335+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,auto start,,,,,,,,,,,,,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7040,,,,,,,,,,,,,,,,,,,,,,,Windows Modules Installer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,TrustedInstaller,,,,,,,,,,,,,,,,,auto start,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-01 16:21:56.313662+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,demand start,,,,,,,,,,,,,301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7040,,,,,,,,,,,,,,,,,,,,,,,Windows Modules Installer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,TrustedInstaller,,,,,,,,,,,,,,,,,demand start,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-01 16:22:08.947105+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,auto start,,,,,,,,,,,,,302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7040,,,,,,,,,,,,,,,,,,,,,,,Windows Modules Installer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2026-02 Critical Update (KB5078674),,,,,,,,,,1,,,,,,,,,,{8b24b027-1dee-babb-9a95-3517dfb9c552},,,,,,,,,,,,,,,,,,,,,,,,,,,,{4c844595-7ffa-4797-afe8-8c7e8346595e},,,2026-04-01 16:22:09.903316+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Broadcom Inc. - System - 9.8.30.0,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{bb36f4b5-4229-46ea-b75a-ec678f920ec9},,,2026-04-01 16:22:56.077568+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Microsoft Corporation Driver Update (10.0.26100.6700),,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{cb681321-30a2-4649-aa32-fa15010a45d1},,,2026-04-01 16:22:56.077568+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Broadcom Inc. - System - 9.8.30.0,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{bb36f4b5-4229-46ea-b75a-ec678f920ec9},,,2026-04-01 16:22:56.181551+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,System32\drivers\vmci.sys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,boot start,,,,2026-04-01 16:22:56.468332+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307,,,,,,,,,,,,,,,,,VMware VMCI Bus Driver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kernel mode driver,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-01 16:22:56.514790+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,"<string>VMCI: Using capabilities (0x1c).
</string>
<string></string>
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Broadcom Inc. - System - 9.8.30.0,,,,,,,,,,1,,,,,,,,,,{8b24b027-1dee-babb-9a95-3517dfb9c552},,,,,,,,,,,,,,,,,,,,,,,,,,,,{bb36f4b5-4229-46ea-b75a-ec678f920ec9},,,2026-04-01 16:22:56.650620+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Microsoft Corporation Driver Update (10.0.26100.6700),,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{cb681321-30a2-4649-aa32-fa15010a45d1},,,2026-04-01 16:23:04.552050+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Microsoft Corporation Driver Update (10.0.26100.6700),,,,,,,,,,1,,,,,,,,,,{8b24b027-1dee-babb-9a95-3517dfb9c552},,,,,,,,,,,,,,,,,,,,,,,,,,,,{cb681321-30a2-4649-aa32-fa15010a45d1},,,2026-04-01 16:23:05.265388+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,\??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\MSTeams_26043.2016.4478.2773_x64__8wekyb3d8bbwe\ActivationStore.dat,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,2026-04-01 16:23:46.312326+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127,,,,,,,,,,,,,,,,,,,,0,,
,,,,,,,,,,,,,,,,,,\??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.WindowsAppRuntime.1.8_8000.806.2252.0_x86__8wekyb3d8bbwe\ActivationStore.dat,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,2026-04-01 16:23:49.364632+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146,,,,,,,,,,,,,,,,,,,,0,,
,,,,,,,,,,,,,,,,,,\??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.WindowsAppRuntime.1.8_8000.806.2252.0_x64__8wekyb3d8bbwe\ActivationStore.dat,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,2026-04-01 16:23:53.339529+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146,,,,,,,,,,,,,,,,,,,,0,,
,,,,,,,,,,9NKRJ3SJ9SDG-Microsoft.WindowsAppRuntime.1.8,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{a506c38f-5282-41bb-8ef4-6b246f0da665},,,2026-04-01 16:23:53.985275+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,9NKRJ3SJ9SDG-Microsoft.WindowsAppRuntime.1.8,,,,,,,,,,1,,,,,,,,,,{855e8a7c-ecb4-4ca3-b045-1dfa50104289},,,,,,,,,,,,,,,,,,,,,,,,,,,,{a506c38f-5282-41bb-8ef4-6b246f0da665},,,2026-04-01 16:23:54.026129+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,9PLJQ12FQ3CV-MicrosoftCorporationII.WinAppRuntime.Main.1.8,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{a26d2c8a-940f-4b35-9f04-bb1bdbf2726c},,,2026-04-01 16:23:54.038601+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,9PLJQ12FQ3CV-MicrosoftCorporationII.WinAppRuntime.Main.1.8,,,,,,,,,,1,,,,,,,,,,{855e8a7c-ecb4-4ca3-b045-1dfa50104289},,,,,,,,,,,,,,,,,,,,,,,,,,,,{a26d2c8a-940f-4b35-9f04-bb1bdbf2726c},,,2026-04-01 16:23:54.120628+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,\??\C:\Users\defaultuser0\AppData\Local\Packages\MicrosoftWindows.Client.WebExperience_cw5n1h2txyewy\Settings\settings.dat,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,2026-04-01 16:28:10.513674+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,,,,,,,,,,,,,,,,,,,,1,,
,,,,,,,,,,,,,,,,,,\SystemRoot\System32\config\DRIVERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-01 16:31:25.570074+00:00,,,,,,,,,4648960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,4636672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-01 16:31:28.931334+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6011,,,,,"<string>DESKTOP-3RQPMJ6</string>
<string>NORMALVM</string>
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0x20004,,,,,,,,,,,,,,,,,Operating System: Reconfiguration (Unplanned),,,,,,,,,,,,,,,,,,restart,,,,,,,,,,,,,,,,,,,,2026-04-01 16:31:29.360415+00:00,,NT AUTHORITY\SYSTEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NORMALVM,,,,,,,,,,,,,322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1074,,,,,,,,,,,,,,,,,,,,,,,C:\Windows\System32\CloudExperienceHostBroker.exe (WIN-2RR949GCCSV),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-01 16:31:34.972519+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-01 16:31:34.370264+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,324,,,,,,,,,,,,,,,,,,,,,,,,,,,,S-1-5-21-2352865859-2334931103-2005901029-1000,,,,,,,,,,,,,,,,,,,,,,,,,7002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-01 16:31:34.850233+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-01 16:31:34.853855+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-01 16:31:34.860254+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,2026-04-01 16:31:34.865486+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,2026-04-01 16:31:34.865488+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,2026-04-01 16:31:34.872654+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
