EventID,Method,AppVersion,ModulePath,RecordNumber,ExtraInfo,AppPath,P7,AppName,ErrorCode,Unknown,IntegratorReportId,Timestamp,Component,CabGuid,User,P10,AnalysisSymbol,P2,AttachedFiles,PackageRelativeAppId,P4,EventName,ProcessId,P3,ExceptionCode,Bucket,Context,StorePath,ReportStatus,param1,HashedBucket,CabId,P8,AppTimeStamp,ModuleVersion,Event,ReportId,BucketType,Stage,RepairTriggerError,param3,Url,PackageFullName,P5,FaultingOffset,Reason,Response,P9,param2,PackageFamily,Operation,Rechecking,P1,MessageText,OperationError,P6,ModuleTimeStamp,ProcessCreationTime,Error,ModuleName
8198,,,,260,,,,,,"<string>hr=0x803F7001</string>
<string>RuleId=31e71c49-8da7-4a2f-ad92-45d98a1c79ba;Action=AutoActivate;AppId=55c92734-d682-4d71-983e-d6ec3f16059f;SkuId=2b1f36bb-c1cd-4306-bf5c-a0367c2d97d8;NotificationInterval=1440;Trigger=NetworkAvailable</string>
",,2026-04-08 15:33:31.223438+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001,,,,261,,,,,,,,2026-04-08 15:33:58.263874+00:00,,0,,,,1.3.225.7,"
\\?\C:\ProgramData\Microsoft\EdgeUpdate\Log\MicrosoftEdgeUpdate.log
\\?\C:\Windows\SystemTemp\msedge_installer.log
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER.34cbfc61-bc79-482d-8b87-bff1864356ec.tmp.WERInternalMetadata.xml
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER.b2001332-5415-4fa9-ab36-ad0707d47d12.tmp.csv
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER.3a840ec0-32eb-4730-b85f-ab69c0a9e7b9.tmp.txt
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER.8f9d15c1-35ae-4a9d-8c36-6344015a8edb.tmp.xml",,0x80040827,crashpad_log,,PostOOBEDiagnostics_0|edge-stable,,2085305149881134954,,\\?\C:\ProgramData\Microsoft\Windows\WER\ReportArchive\NonCritical_MicrosoftEdgeUpd_a82170bb559d9c99e928ccd5a3b14aa8ab9c73_00000000_ccbbb043-9953-4f0f-a003-58b7b7891406,268435456,,6de7a9a624c08ce44cf07dfc42f52f6a,0,,,,,ccbbb043-9953-4f0f-a003-58b7b7891406,5,,,,,,,,,Not available,,,,,0,MicrosoftEdgeUpdate.exe,,,,,,,
1001,,,,262,,,,,,,,2026-04-08 15:33:58.276056+00:00,,0,,,,1.3.225.7,"
\\?\C:\ProgramData\Microsoft\EdgeUpdate\Log\MicrosoftEdgeUpdate.log
\\?\C:\Windows\SystemTemp\msedge_installer.log",,0x80040827,crashpad_log,,PostOOBEDiagnostics_0|edge-stable,,,,NULL,268697600,,,0,,,,,ccbbb043-9953-4f0f-a003-58b7b7891406,0,,,,,,,,,Not available,,,,,0,MicrosoftEdgeUpdate.exe,,,,,,,
86,GET(6078ms),,,263,,,,,Not found (404). 0x80190194 (-2145844844 HTTP_E_STATUS_NOT_FOUND),,,2026-04-08 15:34:01.243790+00:00,,,,,,,,,,,,,,,Local system,,,,,,,,,,,,GetCACaps,,,https://VMW-KeyId-4ee141457063b21f90e0af375a94b4f3b20f36e6.microsoftaik.azure.net/templates/Aik/scep,,,,,,,,,,,,"GetCACaps
GetCACaps: Not Found
{""Message"":""The authority \""vmw-keyid-4ee141457063b21f90e0af375a94b4f3b20f36e6.microsoftaik.azure.net\"" does not exist.""}
HTTP/1.1 404 Not Found
Date: Wed, 08 Apr 2026 15:34:31 GMT
Content-Length: 121
Content-Type: application/json; charset=utf-8
X-Content-Type-Options: nosniff
Strict-Transport-Security: max-age=31536000;includeSubDomains
x-ms-request-id: d6923725-02db-44fb-8c86-2b375300ea1a
",,,,,,
86,GET(6250ms),,,264,,,,,Not found (404). 0x80190194 (-2145844844 HTTP_E_STATUS_NOT_FOUND),,,2026-04-08 15:34:13.987068+00:00,,,,,,,,,,,,,,,WORKGROUP\NORMALVM$,,,,,,,,,,,,GetCACaps,,,https://VMW-KeyId-4ee141457063b21f90e0af375a94b4f3b20f36e6.microsoftaik.azure.net/templates/Aik/scep,,,,,,,,,,,,"GetCACaps
GetCACaps: Not Found
{""Message"":""The authority \""vmw-keyid-4ee141457063b21f90e0af375a94b4f3b20f36e6.microsoftaik.azure.net\"" does not exist.""}
HTTP/1.1 404 Not Found
Date: Wed, 08 Apr 2026 15:34:39 GMT
Content-Length: 121
Content-Type: application/json; charset=utf-8
X-Content-Type-Options: nosniff
Strict-Transport-Security: max-age=31536000;includeSubDomains
x-ms-request-id: c337f986-eb51-4cab-b55f-b587c69e0e1b
",,,,,,
1003,,,,265,"
",,,,,,,2026-04-08 15:34:24.862379+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,266,,,,,,,,2026-04-08 15:35:03.366678+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,,,,267,,,,,,"<string>Windows Defender</string>
<string>SECURITY_PRODUCT_STATE_ON</string>
",,2026-04-08 15:35:05.437887+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,268,,,,,,"<string>Service stopped</string>
",,2026-04-08 15:35:17.204803+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,269,,,,,,"<string>Service stopped</string>
",,2026-04-08 15:35:18.344784+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16384,,,,270,,,,,,"<string>2026-04-09T15:33:18Z</string>
<string>RulesEngine</string>
",,2026-04-08 15:35:19.177582+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
903,,,,271,,,,,,,,2026-04-08 15:35:19.577280+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1130,,,,272,,,,,,"<string>.NET Runtime Optimization Service (4.0.30319.0) - Installed from repository: mscorlib</string>
",,2026-04-08 15:35:24.156719+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8224,,,,273,,,,,,"<string></string>
",,2026-04-08 15:36:51.334141+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,,,,274,,,,,,"<string>Windows Defender</string>
<string>SECURITY_PRODUCT_STATE_ON</string>
",,2026-04-08 15:37:15.625008+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,,,,275,,,,,,"<string>Windows Defender</string>
<string>SECURITY_PRODUCT_STATE_ON</string>
",,2026-04-08 15:37:17.684877+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,,,,276,,,,,,"<string>Windows Defender</string>
<string>SECURITY_PRODUCT_STATE_ON</string>
",,2026-04-08 15:37:20.255260+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,,,,277,,,,,,"<string>Windows Defender</string>
<string>SECURITY_PRODUCT_STATE_ON</string>
",,2026-04-08 15:37:22.371790+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,,,,278,,,,,,"<string>Windows Defender</string>
<string>SECURITY_PRODUCT_STATE_ON</string>
",,2026-04-08 15:37:24.586254+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001,,,,279,,,,,,,,2026-04-08 15:37:24.823706+00:00,,0,,,,146.0.3856.109,"
\\?\C:\Windows\SystemTemp\msedge_installer.log
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER.9d787a02-d62c-411e-8e49-f7bdf304bb75.tmp.WERInternalMetadata.xml
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER.75dc774c-3307-47fc-850f-473399181b40.tmp.csv
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER.e31a6f89-9d19-4cb0-85b4-94afb32a1f50.tmp.txt
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER.6582e18d-55dc-49e7-acac-515ca58f1504.tmp.xml",,0x21f,crashpad_log,,EdgeInstallerError|msedge,,1377332530719123907,,\\?\C:\ProgramData\Microsoft\Windows\WER\ReportArchive\NonCritical_setup.exe_3972d54f75ab6f12563052bcbd0d657bad1af4b_00000000_29ffb3b2-66c0-4c86-8d86-b338b838d296,268435456,,e6f9b39acacfee50431d44a3a71a69c3,0,,,,,29ffb3b2-66c0-4c86-8d86-b338b838d296,5,,,,,,,,,Not available,,,,,0,setup.exe,,,,,,,
1001,,,,280,,,,,,,,2026-04-08 15:37:24.829084+00:00,,0,,,,146.0.3856.109,"
\\?\C:\Windows\SystemTemp\msedge_installer.log",,0x21f,crashpad_log,,EdgeInstallerError|msedge,,,,NULL,268697600,,,0,,,,,29ffb3b2-66c0-4c86-8d86-b338b838d296,0,,,,,,,,,Not available,,,,,0,setup.exe,,,,,,,
15,,,,281,,,,,,"<string>Windows Defender</string>
<string>SECURITY_PRODUCT_STATE_ON</string>
",,2026-04-08 15:37:38.743616+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16394,,,,282,,,,,,,,2026-04-08 15:38:25.958149+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1034,,,,283,,,,,,"<string>AAD-AddDeviceJoinUserToAdminGroup-Policy</string>
<string>100</string>
",,2026-04-08 15:38:26.168478+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1034,,,,284,,,,,,"<string>Security-SPP-WriteWauMarker</string>
<string>500</string>
",,2026-04-08 15:38:26.172682+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,285,,,,,,"<string>Service stopped</string>
",,2026-04-08 15:39:06.033611+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16384,,,,286,,,,,,"<string>2026-04-09T15:32:41Z</string>
<string>RulesEngine</string>
",,2026-04-08 15:39:41.950199+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16394,,,,287,,,,,,,,2026-04-08 15:39:45.200266+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16384,,,,288,,,,,,"<string>2026-04-09T15:33:16Z</string>
<string>RulesEngine</string>
",,2026-04-08 15:40:16.313288+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,,,,289,,,,,,"<string>[3292:5140:0408/084046.430:INFO:chrome\browser\extensions\extension_garbage_collector.cc:188] Garbage collection for extensions on file thread is complete.</string>
",,2026-04-08 15:40:46.439642+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8224,,,,290,,,,,,"<string></string>
",,2026-04-08 15:46:19.253326+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16394,,,,291,,,,,,,,2026-04-08 15:48:02.113871+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1531,,,,292,,,,,,,,2026-04-08 16:09:12.340809+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5615,,,,293,,,,,,,,2026-04-08 16:09:17.506271+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
900,,,,294,,,,,,"<string>TriggerStarted:6</string>
",,2026-04-08 16:09:29.018192+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16394,,,,295,,,,,,,,2026-04-08 16:09:29.417698+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1066,,,,296,,,,,,"<string>C:\WINDOWS\system32\sppwinob.dll, msft:spp/windowsfunctionality/agent/7.0, 0x00000000, 0x00000000
C:\WINDOWS\system32\sppobjs.dll, msft:rm/algorithm/inherited/1.0, 0x00000000, 0x00000000
C:\WINDOWS\system32\sppobjs.dll, msft:rm/algorithm/phone/1.0, 0x00000000, 0x00000000
C:\WINDOWS\system32\sppobjs.dll, msft:rm/algorithm/pkey/detect, 0x00000000, 0x00000000
C:\WINDOWS\system32\sppobjs.dll, msft:spp/ActionScheduler/1.0, 0x00000000, 0x00000000
C:\WINDOWS\system32\sppobjs.dll, msft:spp/TaskScheduler/1.0, 0x00000000, 0x00000000
C:\WINDOWS\system32\sppobjs.dll, msft:spp/statecollector/pkey, 0x00000000, 0x00000000
C:\WINDOWS\system32\sppobjs.dll, msft:spp/volume/services/kms/1.0, 0x00000000, 0x00000000
C:\WINDOWS\system32\sppobjs.dll, msft:spp/volume/services/kms/activationinfo/1.0, 0x00000000, 0x00000000
</string>
",,2026-04-08 16:09:29.744799+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003,,,,297,,,,,,"<string>55c92734-d682-4d71-983e-d6ec3f16059f</string>
<string>
1: 0567073a-7d74-403b-b2d5-6b35da372d8d, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
2: 1b750385-9fe2-49a8-ab55-149d0546395b, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
3: 1d873132-f09f-4eb2-bf5a-2e4fb48935e8, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
4: 2b1f36bb-c1cd-4306-bf5c-a0367c2d97d8, 1, 1 [(0 )(1 )(2 [0xC004E003, 0, 0], [( 1 0xC004F034)( 1 0xC004F034)(?)(?)(?)(?)(?)(?)])(3 [0x00000000, 0, 0], [( 6 0xC004F009 0 0)( 1 0x00000000)( 6 0xC004F009 0 0)(?)(?)(?)( 10 0x00000000 msft:rm/algorithm/flags/1.0)( 11 0x00000000 0xC004F034)])]
5: 30d469c6-a78f-4476-b5c8-af78d5b6a5fb, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
6: 3ae2cc14-ab2d-41f4-972f-5e20142771dc, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
7: 4002e33a-524c-4100-8108-131a0d42c0ea, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
8: 411b3d4f-be6d-4a06-baaa-9cabfc256cae, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
9: 58e97c99-f377-4ef1-81d5-4ad5522b5fd8, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
10: 653098ee-780d-4863-8cf2-d18399ce413b, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
11: 74436dbb-cc17-46de-867f-14906ba4a938, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
12: 8a292df8-d653-4057-8133-a0701792f912, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
13: 8db63db6-4f8f-46d6-a448-66444faaaa72, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
14: cd918a57-a41b-4c82-8dce-1a538e221a83, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
15: da9621af-f086-4244-b563-18611e51aa1a, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
16: e371d89a-73e8-4b24-a7ff-23a3641dd18e, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
17: ed799377-74b8-4989-a244-14d082e65972, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]

</string>
",,2026-04-08 16:09:29.769379+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
902,,,,298,,,,,,"<string>10.0.26100.8036</string>
",,2026-04-08 16:09:29.831989+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5611,,,,299,,,,,,,,2026-04-08 16:09:29.346706+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5617,,,,300,,,,,,,,2026-04-08 16:09:30.500191+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003,,,,301,,,,,,"<string>55c92734-d682-4d71-983e-d6ec3f16059f</string>
<string>
1: 0567073a-7d74-403b-b2d5-6b35da372d8d, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
2: 1b750385-9fe2-49a8-ab55-149d0546395b, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
3: 1d873132-f09f-4eb2-bf5a-2e4fb48935e8, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
4: 2b1f36bb-c1cd-4306-bf5c-a0367c2d97d8, 1, 1 [(0 )(1 )(2 [0xC004E003, 0, 0], [( 1 0xC004F034)( 1 0xC004F034)(?)(?)(?)(?)(?)(?)])(3 [0x00000000, 0, 0], [( 6 0xC004F009 0 0)( 1 0x00000000)( 6 0xC004F009 0 0)(?)(?)(?)( 10 0x00000000 msft:rm/algorithm/flags/1.0)( 11 0x00000000 0xC004F034)])]
5: 30d469c6-a78f-4476-b5c8-af78d5b6a5fb, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
6: 3ae2cc14-ab2d-41f4-972f-5e20142771dc, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
7: 4002e33a-524c-4100-8108-131a0d42c0ea, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
8: 411b3d4f-be6d-4a06-baaa-9cabfc256cae, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
9: 58e97c99-f377-4ef1-81d5-4ad5522b5fd8, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
10: 653098ee-780d-4863-8cf2-d18399ce413b, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
11: 74436dbb-cc17-46de-867f-14906ba4a938, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
12: 8a292df8-d653-4057-8133-a0701792f912, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
13: 8db63db6-4f8f-46d6-a448-66444faaaa72, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
14: cd918a57-a41b-4c82-8dce-1a538e221a83, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
15: da9621af-f086-4244-b563-18611e51aa1a, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
16: e371d89a-73e8-4b24-a7ff-23a3641dd18e, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
17: ed799377-74b8-4989-a244-14d082e65972, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]

</string>
",,2026-04-08 16:09:31.617922+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8198,,,,302,,,,,,"<string>hr=0x8007139F</string>
<string>RuleId=31e71c49-8da7-4a2f-ad92-45d98a1c79ba;Action=AutoActivate;AppId=55c92734-d682-4d71-983e-d6ec3f16059f;SkuId=2b1f36bb-c1cd-4306-bf5c-a0367c2d97d8;NotificationInterval=1440;Trigger=NetworkAvailable</string>
",,2026-04-08 16:09:31.633142+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,GET(172ms),,,303,,,,,Not found (404). 0x80190194 (-2145844844 HTTP_E_STATUS_NOT_FOUND),,,2026-04-08 16:09:36.646946+00:00,,,,,,,,,,,,,,,Local system,,,,,,,,,,,,GetCACaps,,,https://VMW-KeyId-4ee141457063b21f90e0af375a94b4f3b20f36e6.microsoftaik.azure.net/templates/Aik/scep,,,,,,,,,,,,"GetCACaps
GetCACaps: Not Found
{""Message"":""The authority \""vmw-keyid-4ee141457063b21f90e0af375a94b4f3b20f36e6.microsoftaik.azure.net\"" does not exist.""}
HTTP/1.1 404 Not Found
Date: Wed, 08 Apr 2026 16:10:08 GMT
Content-Length: 121
Content-Type: application/json; charset=utf-8
X-Content-Type-Options: nosniff
Strict-Transport-Security: max-age=31536000;includeSubDomains
x-ms-request-id: 8b6372ed-b18d-498a-86b7-2f77bce915e3
",,,,,,
86,GET(234ms),,,304,,,,,Not found (404). 0x80190194 (-2145844844 HTTP_E_STATUS_NOT_FOUND),,,2026-04-08 16:09:36.908560+00:00,,,,,,,,,,,,,,,WORKGROUP\NORMALVM$,,,,,,,,,,,,GetCACaps,,,https://VMW-KeyId-4ee141457063b21f90e0af375a94b4f3b20f36e6.microsoftaik.azure.net/templates/Aik/scep,,,,,,,,,,,,"GetCACaps
GetCACaps: Not Found
{""Message"":""The authority \""vmw-keyid-4ee141457063b21f90e0af375a94b4f3b20f36e6.microsoftaik.azure.net\"" does not exist.""}
HTTP/1.1 404 Not Found
Date: Wed, 08 Apr 2026 16:10:09 GMT
Content-Length: 121
Content-Type: application/json; charset=utf-8
X-Content-Type-Options: nosniff
Strict-Transport-Security: max-age=31536000;includeSubDomains
x-ms-request-id: 1dc8833d-5aa6-4872-a207-87f8988d2c91
",,,,,,
16384,,,,305,,,,,,"<string>2026-04-09T16:09:01Z</string>
<string>RulesEngine</string>
",,2026-04-08 16:10:01.664537+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
903,,,,306,,,,,,,,2026-04-08 16:10:01.898060+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,307,,,,,,"<string>Service stopped</string>
",,2026-04-08 16:11:19.065582+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
900,,,,308,,,,,,"<string><explicit></string>
",,2026-04-08 16:11:19.520561+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16394,,,,309,,,,,,,,2026-04-08 16:11:19.562376+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,310,,,,,,,,2026-04-08 16:11:21.504904+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003,,,,311,"
",,,,,,,2026-04-08 16:11:22.020134+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,,,,312,,,,,,"<string>Windows Defender</string>
<string>SECURITY_PRODUCT_STATE_ON</string>
",,2026-04-08 16:11:23.517569+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16384,,,,313,,,,,,"<string>2026-04-09T16:08:49Z</string>
<string>RulesEngine</string>
",,2026-04-08 16:11:49.617460+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4625,,,,314,,,,,,,,2026-04-08 16:15:13.749790+00:00,,,,,,,,,,,,,,,,,,86400,,,,,,,,,,,Software\Microsoft\EventSystem\EventLog,,,,,,,,SuppressDuplicateDuration,,,,,,,,,,,
1531,,,,315,,,,,,,,2026-04-08 16:15:11.230125+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5615,,,,316,,,,,,,,2026-04-08 16:15:18.700607+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
900,,,,317,,,,,,"<string>TriggerStarted:6</string>
",,2026-04-08 16:15:24.277510+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16394,,,,318,,,,,,,,2026-04-08 16:15:24.395926+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1066,,,,319,,,,,,"<string>C:\WINDOWS\system32\sppwinob.dll, msft:spp/windowsfunctionality/agent/7.0, 0x00000000, 0x00000000
C:\WINDOWS\system32\sppobjs.dll, msft:rm/algorithm/inherited/1.0, 0x00000000, 0x00000000
C:\WINDOWS\system32\sppobjs.dll, msft:rm/algorithm/phone/1.0, 0x00000000, 0x00000000
C:\WINDOWS\system32\sppobjs.dll, msft:rm/algorithm/pkey/detect, 0x00000000, 0x00000000
C:\WINDOWS\system32\sppobjs.dll, msft:spp/ActionScheduler/1.0, 0x00000000, 0x00000000
C:\WINDOWS\system32\sppobjs.dll, msft:spp/TaskScheduler/1.0, 0x00000000, 0x00000000
C:\WINDOWS\system32\sppobjs.dll, msft:spp/statecollector/pkey, 0x00000000, 0x00000000
C:\WINDOWS\system32\sppobjs.dll, msft:spp/volume/services/kms/1.0, 0x00000000, 0x00000000
C:\WINDOWS\system32\sppobjs.dll, msft:spp/volume/services/kms/activationinfo/1.0, 0x00000000, 0x00000000
</string>
",,2026-04-08 16:15:24.498318+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
