RecordNumber,Timestamp,EventID,EventName,MessageText,AccessGranted,AccessList,AccessMask,AccessRemoved,AccountExpires,AdvancedOptions,AlgorithmName,AllowedToDelegateTo,AuthenticationPackageName,CallerProcessId,CallerProcessName,ClientCreationTime,ClientProcessId,CommandLine,ConfigAccessPolicy,CountOfCredentialsReturned,DisableIntegrityChecks,DisplayName,DomainBehaviorVersion,DomainName,DomainPolicyChanged,DomainSid,Dummy,ElevatedToken,FileName,Flags,FlightSigning,ForceLogoff,HandleId,HomeDirectory,HomePath,HypervisorDebug,HypervisorLaunchType,HypervisorLoadOptions,Identity,ImpersonationLevel,IpAddress,IpPort,KernelDebug,KeyFilePath,KeyLength,KeyName,KeyType,LinkName,LmPackageName,LoadOptions,LockoutDuration,LockoutObservationWindow,LockoutThreshold,LogonGuid,LogonHours,LogonProcessName,LogonType,MachineAccountQuota,MandatoryLabel,MaxPasswordAge,MemberName,MemberSid,MinPasswordAge,MinPasswordLength,MixedDomainMode,NewProcessId,NewProcessName,NewSd,NewState,NewTargetUserName,NewTime,NewUacValue,ObjectName,ObjectServer,ObjectType,OemInformation,OldSd,OldTargetUserName,OldUacValue,Operation,PackageSid,ParentProcessName,PasswordHistoryLength,PasswordLastSet,PasswordProperties,PreviousTime,PrimaryGroupId,PrivilegeList,ProcessCreationTime,ProcessId,ProcessName,ProfilePath,ProviderName,PuaCount,PuaPolicyId,ReadOperation,RemoteCredentialGuard,RemoteEventLogging,Resource,ResourceAttributes,ResourceManager,RestrictedAdminMode,ReturnCode,SamAccountName,Schema,SchemaFriendlyName,ScriptPath,SidHistory,SubjectDomainName,SubjectLogonId,SubjectUserName,SubjectUserSid,TargetDomainName,TargetInfo,TargetLinkedLogonId,TargetLogonGuid,TargetLogonId,TargetName,TargetOutboundDomainName,TargetOutboundUserName,TargetProcessId,TargetProcessName,TargetServerName,TargetSid,TargetUserName,TargetUserSid,TestSigning,TokenElevationType,TransactionId,TransmittedServices,Type,UserAccountControl,UserParameters,UserPrincipalName,UserWorkstations,VirtualAccount,VsmLaunchType,Workstation,WorkstationName
722,2026-04-01 16:32:00.799141+00:00,4672,Microsoft-Windows-Security-Auditing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SeAssignPrimaryTokenPrivilege
			SeTcbPrivilege
			SeSecurityPrivilege
			SeTakeOwnershipPrivilege
			SeLoadDriverPrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeDebugPrivilege
			SeAuditPrivilege
			SeSystemEnvironmentPrivilege
			SeImpersonatePrivilege
			SeDelegateSessionUserImpersonatePrivilege",,,,,,,,,,,,,,,,,,,,,NT AUTHORITY,0x00000000000003e7,SYSTEM,S-1-5-18,,,,,,,,,,,,,,,,,,,,,,,,,,,
723,2026-04-01 16:32:01.154579+00:00,4624,Microsoft-Windows-Security-Auditing,,,,,,,,,,Negotiate,,,,,,,,,,,,,,,%%1842,,,,,,,,,,,,%%1833,-,-,,,0,,,,-,,,,,{00000000-0000-0000-0000-000000000000},,Advapi  ,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x00000000000002e4,C:\Windows\System32\services.exe,,,,,,-,,,,,-,,,,,,,WORKGROUP,0x00000000000003e7,NORMALVM$,S-1-5-18,NT AUTHORITY,,0x0000000000000000,,0x00000000000003e7,,-,-,,,,,SYSTEM,S-1-5-18,,,,-,,,,,,%%1843,,,-
724,2026-04-01 16:32:01.154583+00:00,4672,Microsoft-Windows-Security-Auditing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SeAssignPrimaryTokenPrivilege
			SeTcbPrivilege
			SeSecurityPrivilege
			SeTakeOwnershipPrivilege
			SeLoadDriverPrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeDebugPrivilege
			SeAuditPrivilege
			SeSystemEnvironmentPrivilege
			SeImpersonatePrivilege
			SeDelegateSessionUserImpersonatePrivilege",,,,,,,,,,,,,,,,,,,,,NT AUTHORITY,0x00000000000003e7,SYSTEM,S-1-5-18,,,,,,,,,,,,,,,,,,,,,,,,,,,
725,2026-04-01 16:32:02.447636+00:00,4624,Microsoft-Windows-Security-Auditing,,,,,,,,,,Negotiate,,,,,,,,,,,,,,,%%1842,,,,,,,,,,,,%%1833,-,-,,,0,,,,-,,,,,{00000000-0000-0000-0000-000000000000},,Advapi  ,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x00000000000002e4,C:\Windows\System32\services.exe,,,,,,-,,,,,-,,,,,,,WORKGROUP,0x00000000000003e7,NORMALVM$,S-1-5-18,NT AUTHORITY,,0x0000000000000000,,0x00000000000003e7,,-,-,,,,,SYSTEM,S-1-5-18,,,,-,,,,,,%%1843,,,-
726,2026-04-01 16:32:02.447641+00:00,4672,Microsoft-Windows-Security-Auditing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SeAssignPrimaryTokenPrivilege
			SeTcbPrivilege
			SeSecurityPrivilege
			SeTakeOwnershipPrivilege
			SeLoadDriverPrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeDebugPrivilege
			SeAuditPrivilege
			SeSystemEnvironmentPrivilege
			SeImpersonatePrivilege
			SeDelegateSessionUserImpersonatePrivilege",,,,,,,,,,,,,,,,,,,,,NT AUTHORITY,0x00000000000003e7,SYSTEM,S-1-5-18,,,,,,,,,,,,,,,,,,,,,,,,,,,
727,2026-04-01 16:32:02.702208+00:00,5024,Microsoft-Windows-Security-Auditing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
728,2026-04-01 16:32:03.849451+00:00,4624,Microsoft-Windows-Security-Auditing,,,,,,,,,,Negotiate,,,,,,,,,,,,,,,%%1842,,,,,,,,,,,,%%1833,-,-,,,0,,,,-,,,,,{00000000-0000-0000-0000-000000000000},,Advapi  ,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x00000000000002e4,C:\Windows\System32\services.exe,,,,,,-,,,,,-,,,,,,,WORKGROUP,0x00000000000003e7,NORMALVM$,S-1-5-18,NT AUTHORITY,,0x0000000000000000,,0x00000000000003e7,,-,-,,,,,SYSTEM,S-1-5-18,,,,-,,,,,,%%1843,,,-
729,2026-04-01 16:32:03.849455+00:00,4672,Microsoft-Windows-Security-Auditing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SeAssignPrimaryTokenPrivilege
			SeTcbPrivilege
			SeSecurityPrivilege
			SeTakeOwnershipPrivilege
			SeLoadDriverPrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeDebugPrivilege
			SeAuditPrivilege
			SeSystemEnvironmentPrivilege
			SeImpersonatePrivilege
			SeDelegateSessionUserImpersonatePrivilege",,,,,,,,,,,,,,,,,,,,,NT AUTHORITY,0x00000000000003e7,SYSTEM,S-1-5-18,,,,,,,,,,,,,,,,,,,,,,,,,,,
730,2026-04-01 16:32:05.925800+00:00,4624,Microsoft-Windows-Security-Auditing,,,,,,,,,,Negotiate,,,,,,,,,,,,,,,%%1842,,,,,,,,,,,,%%1833,-,-,,,0,,,,-,,,,,{00000000-0000-0000-0000-000000000000},,Advapi  ,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x00000000000002e4,C:\Windows\System32\services.exe,,,,,,-,,,,,-,,,,,,,WORKGROUP,0x00000000000003e7,NORMALVM$,S-1-5-18,NT AUTHORITY,,0x0000000000000000,,0x00000000000003e7,,-,-,,,,,SYSTEM,S-1-5-18,,,,-,,,,,,%%1843,,,-
731,2026-04-01 16:32:05.925808+00:00,4672,Microsoft-Windows-Security-Auditing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SeAssignPrimaryTokenPrivilege
			SeTcbPrivilege
			SeSecurityPrivilege
			SeTakeOwnershipPrivilege
			SeLoadDriverPrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeDebugPrivilege
			SeAuditPrivilege
			SeSystemEnvironmentPrivilege
			SeImpersonatePrivilege
			SeDelegateSessionUserImpersonatePrivilege",,,,,,,,,,,,,,,,,,,,,NT AUTHORITY,0x00000000000003e7,SYSTEM,S-1-5-18,,,,,,,,,,,,,,,,,,,,,,,,,,,
732,2026-04-01 16:32:07.998075+00:00,4624,Microsoft-Windows-Security-Auditing,,,,,,,,,,Negotiate,,,,,,,,,,,,,,,%%1842,,,,,,,,,,,,%%1833,-,-,,,0,,,,-,,,,,{00000000-0000-0000-0000-000000000000},,Advapi  ,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x00000000000002e4,C:\Windows\System32\services.exe,,,,,,-,,,,,-,,,,,,,WORKGROUP,0x00000000000003e7,NORMALVM$,S-1-5-18,NT AUTHORITY,,0x0000000000000000,,0x00000000000003e7,,-,-,,,,,SYSTEM,S-1-5-18,,,,-,,,,,,%%1843,,,-
733,2026-04-01 16:32:07.998079+00:00,4672,Microsoft-Windows-Security-Auditing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SeAssignPrimaryTokenPrivilege
			SeTcbPrivilege
			SeSecurityPrivilege
			SeTakeOwnershipPrivilege
			SeLoadDriverPrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeDebugPrivilege
			SeAuditPrivilege
			SeSystemEnvironmentPrivilege
			SeImpersonatePrivilege
			SeDelegateSessionUserImpersonatePrivilege",,,,,,,,,,,,,,,,,,,,,NT AUTHORITY,0x00000000000003e7,SYSTEM,S-1-5-18,,,,,,,,,,,,,,,,,,,,,,,,,,,
734,2026-04-01 16:32:08.288675+00:00,4799,Microsoft-Windows-Security-Auditing,,,,,,,,,,,0x0000000000000f98,C:\Windows\System32\SearchIndexer.exe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WORKGROUP,0x00000000000003e7,NORMALVM$,S-1-5-18,Builtin,,,,,,,,,,,S-1-5-32-544,Administrators,,,,,,,,,,,,,,
735,2026-04-01 16:32:10.023546+00:00,4624,Microsoft-Windows-Security-Auditing,,,,,,,,,,Negotiate,,,,,,,,,,,,,,,%%1842,,,,,,,,,,,,%%1833,-,-,,,0,,,,-,,,,,{00000000-0000-0000-0000-000000000000},,Advapi  ,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x00000000000002e4,C:\Windows\System32\services.exe,,,,,,-,,,,,-,,,,,,,WORKGROUP,0x00000000000003e7,NORMALVM$,S-1-5-18,NT AUTHORITY,,0x0000000000000000,,0x00000000000003e7,,-,-,,,,,SYSTEM,S-1-5-18,,,,-,,,,,,%%1843,,,-
736,2026-04-01 16:32:10.023552+00:00,4672,Microsoft-Windows-Security-Auditing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SeAssignPrimaryTokenPrivilege
			SeTcbPrivilege
			SeSecurityPrivilege
			SeTakeOwnershipPrivilege
			SeLoadDriverPrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeDebugPrivilege
			SeAuditPrivilege
			SeSystemEnvironmentPrivilege
			SeImpersonatePrivilege
			SeDelegateSessionUserImpersonatePrivilege",,,,,,,,,,,,,,,,,,,,,NT AUTHORITY,0x00000000000003e7,SYSTEM,S-1-5-18,,,,,,,,,,,,,,,,,,,,,,,,,,,
737,2026-04-01 16:32:20.701244+00:00,4624,Microsoft-Windows-Security-Auditing,,,,,,,,,,Negotiate,,,,,,,,,,,,,,,%%1842,,,,,,,,,,,,%%1833,-,-,,,0,,,,-,,,,,{00000000-0000-0000-0000-000000000000},,Advapi  ,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x00000000000002e4,C:\Windows\System32\services.exe,,,,,,-,,,,,-,,,,,,,WORKGROUP,0x00000000000003e7,NORMALVM$,S-1-5-18,NT AUTHORITY,,0x0000000000000000,,0x00000000000003e7,,-,-,,,,,SYSTEM,S-1-5-18,,,,-,,,,,,%%1843,,,-
738,2026-04-01 16:32:20.701273+00:00,4672,Microsoft-Windows-Security-Auditing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SeAssignPrimaryTokenPrivilege
			SeTcbPrivilege
			SeSecurityPrivilege
			SeTakeOwnershipPrivilege
			SeLoadDriverPrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeDebugPrivilege
			SeAuditPrivilege
			SeSystemEnvironmentPrivilege
			SeImpersonatePrivilege
			SeDelegateSessionUserImpersonatePrivilege",,,,,,,,,,,,,,,,,,,,,NT AUTHORITY,0x00000000000003e7,SYSTEM,S-1-5-18,,,,,,,,,,,,,,,,,,,,,,,,,,,
739,2026-04-01 16:32:46.589186+00:00,4624,Microsoft-Windows-Security-Auditing,,,,,,,,,,Negotiate,,,,,,,,,,,,,,,%%1842,,,,,,,,,,,,%%1833,-,-,,,0,,,,-,,,,,{00000000-0000-0000-0000-000000000000},,Advapi  ,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x00000000000002e4,C:\Windows\System32\services.exe,,,,,,-,,,,,-,,,,,,,WORKGROUP,0x00000000000003e7,NORMALVM$,S-1-5-18,NT AUTHORITY,,0x0000000000000000,,0x00000000000003e7,,-,-,,,,,SYSTEM,S-1-5-18,,,,-,,,,,,%%1843,,,-
740,2026-04-01 16:32:46.589193+00:00,4672,Microsoft-Windows-Security-Auditing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SeAssignPrimaryTokenPrivilege
			SeTcbPrivilege
			SeSecurityPrivilege
			SeTakeOwnershipPrivilege
			SeLoadDriverPrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeDebugPrivilege
			SeAuditPrivilege
			SeSystemEnvironmentPrivilege
			SeImpersonatePrivilege
			SeDelegateSessionUserImpersonatePrivilege",,,,,,,,,,,,,,,,,,,,,NT AUTHORITY,0x00000000000003e7,SYSTEM,S-1-5-18,,,,,,,,,,,,,,,,,,,,,,,,,,,
741,2026-04-01 16:32:57.526382+00:00,4799,Microsoft-Windows-Security-Auditing,,,,,,,,,,,0x0000000000000a64,C:\Windows\System32\svchost.exe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WORKGROUP,0x00000000000003e7,NORMALVM$,S-1-5-18,Builtin,,,,,,,,,,,S-1-5-32-544,Administrators,,,,,,,,,,,,,,
742,2026-04-01 16:32:58.381880+00:00,4624,Microsoft-Windows-Security-Auditing,,,,,,,,,,Negotiate,,,,,,,,,,,,,,,%%1842,,,,,,,,,,,,%%1833,-,-,,,0,,,,-,,,,,{00000000-0000-0000-0000-000000000000},,Advapi  ,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x00000000000002e4,C:\Windows\System32\services.exe,,,,,,-,,,,,-,,,,,,,WORKGROUP,0x00000000000003e7,NORMALVM$,S-1-5-18,NT AUTHORITY,,0x0000000000000000,,0x00000000000003e7,,-,-,,,,,SYSTEM,S-1-5-18,,,,-,,,,,,%%1843,,,-
743,2026-04-01 16:32:58.381884+00:00,4672,Microsoft-Windows-Security-Auditing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SeAssignPrimaryTokenPrivilege
			SeTcbPrivilege
			SeSecurityPrivilege
			SeTakeOwnershipPrivilege
			SeLoadDriverPrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeDebugPrivilege
			SeAuditPrivilege
			SeSystemEnvironmentPrivilege
			SeImpersonatePrivilege
			SeDelegateSessionUserImpersonatePrivilege",,,,,,,,,,,,,,,,,,,,,NT AUTHORITY,0x00000000000003e7,SYSTEM,S-1-5-18,,,,,,,,,,,,,,,,,,,,,,,,,,,
744,2026-04-01 16:32:59.499372+00:00,5379,Microsoft-Windows-Security-Auditing,,,,,,,,,,,,,,4620,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-01 16:32:58.383318+00:00,,,,,,,%%8100,,,,,,,3221226021,,,,,,WORKGROUP,0x00000000000003e7,NORMALVM$,S-1-5-18,,,,,,WindowsLive:(token):name=02gbacshevaotnyn;serviceuri=*,,,,,,,,,,,,,0,,,,,,,,
745,2026-04-01 16:32:59.593454+00:00,5379,Microsoft-Windows-Security-Auditing,,,,,,,,,,,,,,4620,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-01 16:32:58.383318+00:00,,,,,,,%%8100,,,,,,,3221226021,,,,,,WORKGROUP,0x00000000000003e7,NORMALVM$,S-1-5-18,,,,,,WindowsLive:(token):name=02gbacshevaotnyn;serviceuri=*,,,,,,,,,,,,,0,,,,,,,,
746,2026-04-01 16:32:59.594002+00:00,5379,Microsoft-Windows-Security-Auditing,,,,,,,,,,,,,,4620,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-01 16:32:58.383318+00:00,,,,,,,%%8100,,,,,,,3221226021,,,,,,WORKGROUP,0x00000000000003e7,NORMALVM$,S-1-5-18,,,,,,WindowsLive:(cert):name=02gbacshevaotnyn;serviceuri=*,,,,,,,,,,,,,0,,,,,,,,
747,2026-04-01 16:32:59.594032+00:00,5379,Microsoft-Windows-Security-Auditing,,,,,,,,,,,,,,4620,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-01 16:32:58.383318+00:00,,,,,,,%%8100,,,,,,,3221226021,,,,,,WORKGROUP,0x00000000000003e7,NORMALVM$,S-1-5-18,,,,,,WindowsLive:(cert):name=02gbacshevaotnyn;serviceuri=*,,,,,,,,,,,,,0,,,,,,,,
748,2026-04-01 16:32:59.594086+00:00,5379,Microsoft-Windows-Security-Auditing,,,,,,,,,,,,,,4620,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-01 16:32:58.383318+00:00,,,,,,,%%8100,,,,,,,0,,,,,,WORKGROUP,0x00000000000003e7,NORMALVM$,S-1-5-18,,,,,,WindowsLive:target=virtualapp/didlogical,,,,,,,,,,,,,0,,,,,,,,
749,2026-04-01 16:32:59.594160+00:00,5379,Microsoft-Windows-Security-Auditing,,,,,,,,,,,,,,4620,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-01 16:32:58.383318+00:00,,,,,,,%%8100,,,,,,,0,,,,,,WORKGROUP,0x00000000000003e7,NORMALVM$,S-1-5-18,,,,,,WindowsLive:target=virtualapp/didlogical,,,,,,,,,,,,,0,,,,,,,,
750,2026-04-01 16:32:59.648045+00:00,5379,Microsoft-Windows-Security-Auditing,,,,,,,,,,,,,,4620,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-01 16:32:58.383318+00:00,,,,,,,%%8100,,,,,,,3221226021,,,,,,NormalVM,0x000000000001ebe2,defaultuser0,S-1-5-21-2352865859-2334931103-2005901029-1000,,,,,,WindowsLive:(token):name=02cdlbmzdcrkqvxq;serviceuri=*,,,,,,,,,,,,,0,,,,,,,,
751,2026-04-01 16:32:59.648579+00:00,5379,Microsoft-Windows-Security-Auditing,,,,,,,,,,,,,,4620,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-01 16:32:58.383318+00:00,,,,,,,%%8100,,,,,,,3221226021,,,,,,NormalVM,0x000000000001ebe2,defaultuser0,S-1-5-21-2352865859-2334931103-2005901029-1000,,,,,,WindowsLive:(cert):name=02cdlbmzdcrkqvxq;serviceuri=*,,,,,,,,,,,,,0,,,,,,,,
752,2026-04-01 16:32:59.648634+00:00,5379,Microsoft-Windows-Security-Auditing,,,,,,,,,,,,,,4620,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-01 16:32:58.383318+00:00,,,,,,,%%8100,,,,,,,3221226021,,,,,,NormalVM,0x000000000001ebe2,defaultuser0,S-1-5-21-2352865859-2334931103-2005901029-1000,,,,,,WindowsLive:target=virtualapp/didlogical,,,,,,,,,,,,,0,,,,,,,,
753,2026-04-01 16:32:59.650192+00:00,5379,Microsoft-Windows-Security-Auditing,,,,,,,,,,,,,,4620,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-01 16:32:58.383318+00:00,,,,,,,%%8100,,,,,,,3221226021,,,,,,NormalVM,0x000000000001ebe2,defaultuser0,S-1-5-21-2352865859-2334931103-2005901029-1000,,,,,,WindowsLive:(token):name=02cdlbmzdcrkqvxq;serviceuri=*,,,,,,,,,,,,,0,,,,,,,,
754,2026-04-01 16:32:59.650473+00:00,5379,Microsoft-Windows-Security-Auditing,,,,,,,,,,,,,,4620,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-01 16:32:58.383318+00:00,,,,,,,%%8100,,,,,,,3221226021,,,,,,NormalVM,0x000000000001ebe2,defaultuser0,S-1-5-21-2352865859-2334931103-2005901029-1000,,,,,,WindowsLive:(cert):name=02cdlbmzdcrkqvxq;serviceuri=*,,,,,,,,,,,,,0,,,,,,,,
755,2026-04-01 16:32:59.650637+00:00,5379,Microsoft-Windows-Security-Auditing,,,,,,,,,,,,,,4620,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-01 16:32:58.383318+00:00,,,,,,,%%8100,,,,,,,0,,,,,,NormalVM,0x000000000001ebe2,defaultuser0,S-1-5-21-2352865859-2334931103-2005901029-1000,,,,,,WindowsLive:target=virtualapp/didlogical,,,,,,,,,,,,,0,,,,,,,,
756,2026-04-01 16:33:04.600760+00:00,5379,Microsoft-Windows-Security-Auditing,,,,,,,,,,,,,,4620,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-01 16:32:58.383318+00:00,,,,,,,%%8100,,,,,,,3221226021,,,,,,NormalVM,0x000000000001ebe2,defaultuser0,S-1-5-21-2352865859-2334931103-2005901029-1000,,,,,,MicrosoftAccount:user=02cdlbmzdcrkqvxq,,,,,,,,,,,,,0,,,,,,,,
757,2026-04-01 16:33:04.814373+00:00,5379,Microsoft-Windows-Security-Auditing,,,,,,,,,,,,,,4620,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-01 16:32:58.383318+00:00,,,,,,,%%8099,,,,,,,3221226021,,,,,,NormalVM,0x000000000001ebe2,defaultuser0,S-1-5-21-2352865859-2334931103-2005901029-1000,,,,,,MicrosoftAccount:user=02cdlbmzdcrkqvxq,,,,,,,,,,,,,1,,,,,,,,
758,2026-04-01 16:33:04.938860+00:00,5379,Microsoft-Windows-Security-Auditing,,,,,,,,,,,,,,4620,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-01 16:32:58.383318+00:00,,,,,,,%%8100,,,,,,,3221226021,,,,,,NormalVM,0x000000000001ebe2,defaultuser0,S-1-5-21-2352865859-2334931103-2005901029-1000,,,,,,MicrosoftAccount:user=02cdlbmzdcrkqvxq,,,,,,,,,,,,,0,,,,,,,,
759,2026-04-01 16:33:04.939203+00:00,5379,Microsoft-Windows-Security-Auditing,,,,,,,,,,,,,,4620,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-01 16:32:58.383318+00:00,,,,,,,%%8100,,,,,,,0,,,,,,NormalVM,0x000000000001ebe2,defaultuser0,S-1-5-21-2352865859-2334931103-2005901029-1000,,,,,,WindowsLive:target=virtualapp/didlogical,,,,,,,,,,,,,0,,,,,,,,
760,2026-04-01 16:33:05.083199+00:00,5379,Microsoft-Windows-Security-Auditing,,,,,,,,,,,,,,4620,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-01 16:32:58.383318+00:00,,,,,,,%%8100,,,,,,,3221226021,,,,,,NormalVM,0x000000000001ebe2,defaultuser0,S-1-5-21-2352865859-2334931103-2005901029-1000,,,,,,MicrosoftAccount:user=02cdlbmzdcrkqvxq,,,,,,,,,,,,,0,,,,,,,,
761,2026-04-01 16:33:05.083288+00:00,5379,Microsoft-Windows-Security-Auditing,,,,,,,,,,,,,,4620,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-01 16:32:58.383318+00:00,,,,,,,%%8100,,,,,,,3221226021,,,,,,NormalVM,0x000000000001ebe2,defaultuser0,S-1-5-21-2352865859-2334931103-2005901029-1000,,,,,,WindowsLive:(token):name=02cdlbmzdcrkqvxq;serviceuri=*,,,,,,,,,,,,,0,,,,,,,,
762,2026-04-01 16:33:05.083597+00:00,5379,Microsoft-Windows-Security-Auditing,,,,,,,,,,,,,,4620,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-01 16:32:58.383318+00:00,,,,,,,%%8100,,,,,,,3221226021,,,,,,NormalVM,0x000000000001ebe2,defaultuser0,S-1-5-21-2352865859-2334931103-2005901029-1000,,,,,,WindowsLive:(cert):name=02cdlbmzdcrkqvxq;serviceuri=*,,,,,,,,,,,,,0,,,,,,,,
